Iteration,Learning Rate,Batch Size,Gamma,GAE Lambda,Mean Score,Training Time
2303,0.0023363311215255,122,0.963324563689935,0.958407019958384,383.18,13.179402351379396
2304,0.0011080281318622,79,0.9105229579450026,0.911184182254184,176.84,14.198290824890137
2305,0.0048271261025002,128,0.915556792245016,0.9311165279859488,447.6,12.166930913925173
2306,0.0084819235527615,89,0.9780414225280268,0.9765105542605624,237.94,13.75179648399353
2307,0.0099401509202869,110,0.9401027694830169,0.9589718469275974,173.56,12.832507371902466
2308,0.0076270019087582,72,0.9676049436245012,0.9108609992376576,497.18,14.374685764312744
2309,0.0074559123855933,117,0.925070642141918,0.9309540673258876,257.68,13.443634748458862
2310,0.0041974326690036,70,0.9465986852728152,0.92284701335841,251.76,14.82654881477356
2311,0.0060087050645579,85,0.9486430828583968,0.9485051417328214,323.0,13.995763778686523
2312,0.0020046103977365,88,0.9144621706668886,0.9492181101600662,500.0,13.092693090438845
2313,0.004599977034063,93,0.9889582076345176,0.986885262136654,500.0,13.042654514312744
2314,0.0077771126962231,104,0.9705445950355072,0.9146857611710768,271.62,12.662251472473145
2315,0.003938823422639,104,0.9323953958977742,0.9196118510220804,303.64,13.568554878234863
2316,0.0056700514079344,106,0.9117631259935708,0.9585694804299688,356.76,12.69046950340271
2317,0.0085569296962658,81,0.999351506571214,0.9756189890103664,445.6,14.142313480377195
2318,0.0022133687355867,86,0.930326048269288,0.9430349523460289,497.6,13.841246843338013
2319,0.0087808492134334,74,0.990614903977474,0.936725381086987,500.0,14.378867626190186
2320,0.0028618031540321,127,0.9842544474631716,0.9403236179790704,455.84,11.7267484664917
2321,0.0048607250459039,120,0.935864544351418,0.9860174421316384,273.78,13.704150915145874
2322,0.0048034038466898,80,0.9956843471744424,0.9014761163652568,500.0,14.67324686050415
2323,0.0009456009342892,99,0.995308333693918,0.9152084806852546,374.04,13.472044944763184
2324,0.0081680932939867,71,0.9538911197556604,0.9619512914922588,133.88,15.115210056304932
2325,0.0040440010802152,67,0.933622865998192,0.978597513166321,304.28,15.383514642715454
2326,0.0006515141481387,118,0.9215792808222846,0.95731698801757,185.38,12.92666482925415
2327,0.0065935875510953,72,0.9702206000617278,0.9397752520652656,500.0,15.115725040435793
2328,0.0025271780288627,73,0.9383609899136928,0.971448454398523,250.72,14.85339641571045
2329,0.0091177751685879,78,0.9740397854285224,0.9667745005464284,449.44,14.3632333278656
2330,0.0092806826051252,124,0.9384760325033964,0.9210064178793655,380.44,12.073482751846312
2331,0.0039412449633418,72,0.9652024831651702,0.9688592719225034,245.9,14.13868761062622
2332,0.004747275547973,108,0.9892081502592625,0.9374983382096176,338.02,12.753525495529177
2333,0.0090536395025517,114,0.9710848430238274,0.9491217558097956,230.4,13.391794443130491
2334,0.0056414326012604,96,0.9044038725222748,0.9153308395603276,224.98,13.985936164855955
2335,0.0067187257528974,76,0.9838178973702716,0.955890697580982,498.74,14.384304285049438
2336,0.0072826873348697,111,0.9303098791631949,0.9021396299201684,199.98,12.526829481124878
2337,0.0053320801987864,82,0.9262671135027262,0.9322438186094708,399.48,13.884203672409058
2338,0.0085600396296405,81,0.9017693272256532,0.9196882042908984,168.88,14.767188310623167
2339,0.0014693783407743,80,0.9061293700746068,0.9270123147992344,172.0,15.635408878326416
2340,0.0046239999622503,114,0.988881151216362,0.981722974472128,486.22,13.557872772216797
2341,0.0030490836178778,67,0.9881481002066264,0.942177632577151,383.24,14.3505539894104
2342,0.0035358425985754,122,0.9522158513260716,0.9158398781048304,194.56,12.807442665100098
2343,0.0075092697557745,77,0.9566105857260048,0.9586202780073482,296.52,14.777137994766235
2344,0.0004095934787193,109,0.9948136775112107,0.9170335933134102,338.78,12.836988925933838
2345,0.0064862134406802,64,0.974964376562721,0.9660010989709736,392.3,15.286224603652954
2346,0.0021850384516147,128,0.9492315187000608,0.9507544901533828,451.74,12.38464069366455
2347,0.0034150777244182,83,0.9365132115558024,0.943923780062566,183.92,14.487284898757936
2348,0.0041962573981385,68,0.980837244657073,0.951106894993838,500.0,15.236892223358154
2349,0.0058559402899916,100,0.9520906543188924,0.9193548629150264,474.12,12.549456119537354
2350,0.0046101585778852,93,0.9022474859281008,0.943209376932362,244.18,13.563389301300049
2351,0.0030305240944169,126,0.9582038113561572,0.9849290227143752,317.14,11.911241292953491
2352,0.0026240641619169,124,0.9893562115370086,0.9585898485049996,319.56,13.369035243988035
2353,0.0095578423318205,64,0.9586526910472551,0.916701120441126,126.2,15.186334133148192
2354,0.0038383789912483,120,0.9083300951091656,0.9124311317243446,183.6,13.53758668899536
2355,0.008977507169328,117,0.9361521737554974,0.9148834707156682,310.44,12.894389152526855
2356,0.0030823829405826,81,0.9126104260579864,0.9857636171783712,228.44,14.1302752494812
2357,0.0030678739601637,75,0.970287350402768,0.9103351253552892,378.86,15.54192876815796
2358,0.0031048606957582,78,0.911962497185905,0.961296876963239,352.96,15.00431489944458
2359,0.0074939626707064,91,0.9639775170957412,0.9614599039093747,500.0,13.350682020187378
2360,0.0068641928524532,71,0.9346083842793438,0.9153500080118432,203.18,14.91958498954773
2361,0.0055067641602689,106,0.9499888758578922,0.9283522497757052,305.66,12.937814474105837
2362,0.0070967948560777,108,0.9217218051662034,0.9508139852255688,392.86,12.557572603225708
2363,0.004318293733969,77,0.9677405222475,0.987491382993437,500.0,15.424985647201538
2364,0.0079497958880642,96,0.9591448694485604,0.9666229299069664,165.88,13.252724647521973
2365,0.0066842366013613,116,0.9455043441313276,0.9145426644435224,423.32,12.793550968170166
2366,0.0062347552970261,117,0.9479404455802138,0.9894334762908636,412.46,13.012706756591797
2367,0.002061714320822,109,0.9664772910508328,0.9437117875287376,500.0,12.734735488891602
2368,0.0040648337086864,92,0.9383474545507308,0.9505154329217494,231.02,13.66599154472351
2369,0.0044466686910661,84,0.9081706685897004,0.9052095153950008,276.42,13.773812294006348
2370,0.0047172939634076,114,0.9613972933105052,0.9940378729081216,285.08,12.947935819625854
2371,0.0017526737820356,77,0.9156217970244034,0.922395070315529,205.68,14.75482416152954
2372,0.0081108238144654,85,0.9759283057962932,0.9186638296640504,500.0,13.40957736968994
2373,0.0019459116211828,88,0.9986033760760596,0.936520364775738,469.06,12.820021152496338
2374,0.0081641204932133,70,0.9916228129464482,0.9157203220222054,156.44,14.49809718132019
2375,0.002269351107576,93,0.938955208326207,0.9372037261900844,199.74,14.43018651008606
2376,0.0053403480247361,83,0.9281474099002384,0.959623876173285,227.84,14.533560991287231
2377,0.0011175854690968,108,0.9673499865710083,0.932585468125399,431.14,12.82700777053833
2378,0.0053864427290611,93,0.979945769087056,0.9272831599083295,500.0,13.33516240119934
2379,0.0071314560850763,119,0.9833023300221718,0.9650151355202452,399.86,12.14201021194458
2380,0.0066977533323709,106,0.9948937502519024,0.9113590685333722,213.56,12.552468299865724
2381,0.001960554018255,128,0.9661378355298406,0.9775173955014282,500.0,12.065807342529297
2382,0.0035998048768801,124,0.966912871529122,0.9046327478777594,389.48,12.947602033615112
2383,0.0081409709695781,118,0.9563804109126156,0.918133773712974,118.8,12.83514666557312
2384,0.0062800016223367,89,0.9328727696504062,0.963147838546576,237.2,13.807348012924194
2385,0.0031309260891824,118,0.9822955081988048,0.980136718398463,500.0,12.76813530921936
2386,0.0029623696343975,124,0.9230846598636996,0.950693639894138,174.26,12.46526050567627
2387,0.0080579478901538,111,0.9983444660285724,0.934673478880926,394.12,14.236818552017212
2388,0.0078072126333075,85,0.916616832881426,0.9637646382830564,234.3,13.580832719802856
2389,0.0010842034737967,108,0.9072285119428772,0.979007502970806,241.64,13.176425457000732
2390,0.0076772640802901,100,0.9572794982040714,0.9744879966723956,231.64,12.64978051185608
2391,0.0099887150123797,71,0.9610175444181488,0.9640434121896694,401.48,15.199817419052124
2392,0.0085340747948657,107,0.9157988763414416,0.932723360723815,233.48,13.125417470932009
2393,0.0094358774409766,71,0.9176718389056168,0.9546978602344608,161.52,15.775543928146362
2394,0.0051168651569896,125,0.9634113008871232,0.91261181942469,327.04,11.97211503982544
2395,0.00041367593124,72,0.9883787431178822,0.9104146165178738,156.82,14.068108081817629
2396,0.0086774341936919,76,0.9856561048042732,0.9257348397861318,247.82,14.265029668807983
2397,0.0032596171732486,107,0.9136625197763968,0.9591814895531564,407.26,12.5197594165802
2398,0.0069555626542871,90,0.9612790425438994,0.9132003912658077,311.62,13.639753580093384
2399,0.0074011597196035,110,0.9588719309613084,0.9533987940057042,371.74,12.777835607528688
2400,0.0043780523848504,98,0.9720363309081996,0.991307459478828,371.58,13.56593132019043
2401,0.0027766609021188,96,0.9125879478793896,0.9613724569428348,310.18,13.511107921600342
2402,0.0019904091766534,127,0.9360866070084576,0.9451028228900348,459.56,12.213683366775513
2403,0.002643016478798,87,0.9040968571702346,0.9869940908763104,417.22,13.080230474472046
2404,0.0005559650560639,91,0.999307738898197,0.9749494667052074,237.28,13.430601119995115
2405,0.0078068288263381,86,0.9202297791920108,0.9592274804348608,269.3,14.04052186012268
2406,0.0071810128680494,67,0.9981233363211158,0.990505311699148,289.6,15.132301568984984
2407,0.0020881943794258,122,0.935692466384535,0.9035546638658624,251.02,13.367045640945436
2408,0.0052216101926758,111,0.9292089134418894,0.9772393834340768,233.98,13.213000774383543
2409,0.004321161098641,114,0.9587382494245984,0.973548140260789,434.18,12.951349973678589
2410,0.0028824509468971,108,0.9154733033791502,0.9811544446741554,223.54,13.05207633972168
2411,0.0085934214970928,102,0.9756489989718214,0.9427294608207896,53.24,12.984657049179075
2412,0.0053987428432,67,0.949711988689307,0.9606199825993972,211.56,16.22877287864685
2413,0.0086969059222486,100,0.9214950684867688,0.9755217948107302,135.74,13.08304500579834
2414,0.00972873696306,85,0.9485063774929392,0.9054847669496756,36.24,13.321738481521606
2415,0.006842667686047,66,0.99509700652968,0.98389598865147,442.28,15.81155276298523
2416,0.0023990343203204,126,0.9108338196669388,0.9529424896712484,187.5,11.938528299331663
2417,0.009276612747721,124,0.993151708598628,0.9943901545311132,475.2,13.216996669769289
2418,0.0060404941343187,111,0.919511632817526,0.9791419344941354,500.0,13.704969882965088
2419,0.0012409028534372,123,0.9048834541989548,0.9971449165496606,255.7,12.812220335006714
2420,0.0009408882596272,78,0.981831473582018,0.9495240472216514,500.0,14.523898363113403
2421,0.008601890732332,111,0.9709674872110898,0.999346443191285,417.1,12.689092636108398
2422,0.0094473569290153,89,0.9876062539874698,0.9578797175886664,499.34,13.025154113769531
2423,0.006321542132084,105,0.9234384156443064,0.9703943879386192,219.3,13.19958209991455
2424,0.0042797694349127,79,0.9796653043219185,0.91181487861261,500.0,14.775399446487429
2425,0.0034571045737903,88,0.9017093221625312,0.9490649394739216,194.64,13.466715574264526
2426,0.0002061465963196,65,0.9214749183159948,0.9466667720638569,266.9,15.79884958267212
2427,0.004718495477197,99,0.9223979141870532,0.9150706062625724,353.9,13.118734359741213
2428,0.0062844566653581,107,0.965517228387304,0.9099308214866432,386.9,12.969361066818236
2429,0.0033356509754388,85,0.98875045075854,0.9942332660890848,490.3,13.554237127304075
2430,0.0040625963877101,113,0.9672714979686788,0.9136870453760269,500.0,13.585323095321655
2431,0.0064792407333091,71,0.9365038405172106,0.9794607602426452,171.88,14.839022636413574
2432,0.0054162911094391,128,0.9174627309958427,0.9058244834616704,275.08,12.230527877807615
2433,0.0053396090569256,122,0.9155009959888672,0.9203735982492336,462.34,13.025754451751707
2434,0.0095582779835797,107,0.9237962856692412,0.9232916941343424,103.72,12.929184913635254
2435,0.0054275107810258,113,0.9341461357910256,0.9734160503066752,364.12,13.55123519897461
2436,0.0059091033690271,124,0.976121722918439,0.9893658894628508,244.2,13.66008734703064
2437,0.0092631430344624,108,0.917313092730267,0.9687629856482116,385.46,12.889309167861938
2438,0.0083877770570774,104,0.95473188357123,0.923721055490094,159.9,12.791841745376589
2439,0.0057007829112722,91,0.9381255844411748,0.9343006914485856,281.9,14.2392258644104
2440,0.0081850382797623,93,0.9462771936921566,0.9491588635788112,214.46,13.767273664474487
2441,0.0087979872640402,107,0.930987656491472,0.9862598694694588,202.76,13.115349292755129
2442,0.0071858536508454,112,0.9546582869214628,0.9359820369643804,164.98,13.226725339889526
2443,0.0025630563667071,70,0.953892168704885,0.9757668545066353,192.92,16.42656660079956
2444,0.0070401746569555,89,0.9028356978194588,0.9152794881339446,338.4,13.642398595809937
2445,0.005945103122932,75,0.9388046835816304,0.9553172958987354,144.26,14.736942291259766
2446,0.0011205159683177,102,0.9137702764443262,0.9675241125305488,301.4,12.976725339889526
2447,0.0069960624040728,76,0.9893347161805068,0.9301237781018428,496.2,14.708831310272217
2448,0.0085426524047272,127,0.9616553261347612,0.9337546055649056,500.0,12.015191555023192
2449,0.0030993493306386,127,0.9366264073343604,0.9887493414744344,302.88,12.022079467773438
2450,0.002860791143774,67,0.9743321329699012,0.9141973402557618,500.0,15.0842444896698
2451,0.0086845666368872,74,0.9200112668932816,0.9320355664943424,416.44,14.846471071243286
2452,0.002080879207105,85,0.9859849295071816,0.951964780175052,500.0,13.186562061309814
2453,0.0048726506118383,65,0.9423626906033048,0.9581208105262752,264.68,15.489037036895752
2454,0.003614729078474,105,0.9645776411163148,0.9900950988087674,445.12,13.422759056091309
2455,0.009356827559935,86,0.9638098638549288,0.9341566054647286,177.16,13.860332250595093
2456,0.0043611754440955,86,0.981401791661161,0.9891863977135402,330.72,13.861392736434937
2457,0.0083977551030974,79,0.933852347431018,0.9879784271231083,202.22,14.058972358703612
2458,0.0082433221725229,114,0.9322703993550346,0.901891922328469,308.44,12.982298612594604
2459,0.0041986818787087,113,0.90549979209983,0.991506195849444,245.96,12.89560842514038
2460,0.0002454271288153,120,0.9918177644831694,0.917340493037108,187.9,13.148050785064695
2461,0.0018788278918296,121,0.93527532042178,0.9625013245290344,240.98,13.217002630233765
2462,0.0068925478209751,98,0.9738057451681916,0.9553599622041952,265.0,13.196197032928469
2463,0.0065111946334364,119,0.9328293140900146,0.96575705636592,488.62,12.70893168449402
2464,0.0062710586718954,121,0.9118752506192525,0.9730209596924316,325.74,12.78226351737976
2465,0.001780450066123,70,0.9855931843671092,0.915764005646028,495.82,15.013699769973757
2466,0.0081582405184057,84,0.923796170234215,0.9151796130567776,257.42,13.769125699996948
2467,0.0029049708713445,100,0.9892195137307463,0.9954873594286738,431.54,12.587199211120604
2468,0.0021102517067723,69,0.9159110010707062,0.9017030396988732,308.02,15.093460083007812
2469,0.0074184448163964,88,0.981383027585601,0.9786677075448555,404.56,13.536632776260376
2470,0.0073658064946512,88,0.9583845162007372,0.975237801179496,259.5,13.853194952011108
2471,0.0061760382685081,125,0.96013594798273,0.9753194841502004,500.0,12.01804518699646
2472,0.0092065867085608,122,0.969222368208506,0.9241572329326048,500.0,13.129732131958008
2473,0.0086412122113749,123,0.9694710779660244,0.963062915540044,474.56,13.07503604888916
2474,0.0040550155019325,122,0.9582818116334928,0.9664461614109447,381.62,12.213259220123293
2475,0.0037679026753458,80,0.9669719399199224,0.9494855861231024,261.88,14.291006565093994
2476,0.0018121910598879,96,0.9805067382453252,0.968806072822698,500.0,13.87920594215393
2477,0.0095882350966772,95,0.9052985705855222,0.9895899429381988,149.46,13.359388589859009
2478,0.0091570930771481,98,0.9164466584402328,0.9603986464074296,270.24,14.555025100708008
2479,0.0012671697840557,90,0.9300979579788418,0.9576050563977954,366.14,13.690772533416748
2480,0.0056512698110964,114,0.9430325757969736,0.9612382553203442,318.54,12.838582038879396
2481,0.0007930909478583,87,0.943929908663681,0.9541360607734524,410.74,13.669203996658323
2482,0.0069611353609383,74,0.911974761574576,0.9268596740513052,238.24,14.264365196228027
2483,0.0015013831753761,102,0.9710719885086584,0.9412309435005322,500.0,12.97471308708191
2484,0.0039048518496266,66,0.9382967861291476,0.9077427324892928,344.98,16.129905939102173
2485,0.0006753471851708,123,0.9424721020669128,0.9899200290811824,343.56,12.250803709030151
2486,0.0091032942757276,126,0.9807208360724092,0.965563497571704,295.62,12.081778287887571
2487,0.0084906326775572,94,0.9884958181606628,0.9499209883700842,405.74,13.53251600265503
2488,0.0075790282871872,98,0.979683196938777,0.993367610424484,291.56,14.245216846466064
2489,0.0018825872003241,102,0.9168060911659364,0.9889252729142854,215.88,13.035668134689333
2490,0.0008043456256994,81,0.9547435334635176,0.9385920597430308,98.24,15.487719774246216
2491,0.0081854375487828,99,0.9295840445945728,0.9357286082187538,188.38,14.507752895355225
2492,0.0055517275841135,119,0.9892289901254564,0.9317702331011342,500.0,12.904081583023071
2493,0.0044530698686238,107,0.9152223866021192,0.9148944956797276,291.76,12.699849605560305
2494,0.0075887138024241,67,0.923041998192297,0.9138228396671226,280.68,15.195886135101318
2495,0.0085229104760425,88,0.9473978615177596,0.9537739212244032,228.68,13.54773449897766
2496,0.0072658502880646,78,0.942482196248007,0.908927950500246,458.88,15.710125923156738
2497,0.0063188664206572,79,0.9603597958244944,0.9190392150161862,261.86,13.955735206604004
2498,0.000597648756213,101,0.9924519149868593,0.9011261768921284,470.5,12.715754270553589
2499,0.009029227197057,97,0.9324499402832388,0.9432894168013062,121.42,13.715762615203856
2500,0.0079752000859726,107,0.9994107044000516,0.9902233357972248,87.7,13.83869171142578
2501,0.0084594616959944,111,0.9012662942554572,0.9064161832064462,349.76,13.273289680480955
2502,0.0094615718140609,96,0.9937578021539168,0.9943455430746404,237.42,14.108652353286743
2503,0.0068178239740891,75,0.9832876947572662,0.9523841979769068,360.18,14.547993659973145
2504,0.0049124893505186,97,0.9796341144049838,0.9910545576485932,362.86,14.335947275161743
2505,0.0013814212364725,83,0.912036707789208,0.9983851383480364,207.18,13.816195964813232
2506,0.0037745661857016,108,0.997251170267386,0.941051000308326,248.34,12.747702598571776
2507,0.0092137556597279,92,0.903400285280101,0.9125017542131124,234.4,13.71586799621582
2508,0.0065152663566002,99,0.990985899827848,0.9397663772686546,455.28,13.516704320907593
2509,0.0032261689321605,83,0.937360743847188,0.9236214612954262,236.94,14.13331651687622
2510,0.0016045704785631,99,0.9584085342632084,0.9773773875694176,500.0,14.45661211013794
2511,0.0099098859297001,85,0.962410319607786,0.9089062987878332,500.0,13.72913646697998
2512,0.0083193221997258,106,0.9613477088619032,0.987926502578668,248.12,12.908075332641602
2513,0.0044119886264736,85,0.9359354527342678,0.9266402496783248,294.18,13.573643684387209
2514,0.0030860269239256,68,0.9505715734425136,0.938935536975446,495.68,15.85706901550293
2515,0.0010350891674307,93,0.9862156277674584,0.928593443235076,349.74,13.483635187149048
2516,0.0085893363287243,91,0.961464229884624,0.9436776097242596,272.0,14.12795901298523
2517,0.0015930466789678,112,0.939927730372723,0.9947780584874296,244.72,13.040233612060549
2518,0.0054427612907826,65,0.9355719621053749,0.9186439576865828,222.64,15.18784523010254
2519,0.0068225865266489,95,0.991593212808056,0.9844450175103162,281.28,14.146894693374634
2520,0.0015134516512971,101,0.9136698682573376,0.9939039564916412,470.28,13.557272672653198
2521,0.0011163817682457,89,0.960311729202328,0.903290712571263,461.52,13.429168939590454
2522,0.0009292088681435,77,0.919675772542707,0.9232765336714012,183.6,14.22283101081848
2523,0.0048163538667312,79,0.9245316815893888,0.9378963733121372,323.1,14.395717859268188
2524,0.0015627059288326,125,0.9255709582052196,0.9660766850251707,500.0,12.299270629882812
2525,0.0065388943478461,121,0.937684247139792,0.9932889920928762,195.3,12.830692529678345
2526,0.0075942945635219,64,0.97253009489106,0.9831902887270632,365.2,16.101938247680664
2527,0.0072451495084031,66,0.95570812320442,0.9872951465488724,319.18,15.307101726531982
2528,0.0057202553281656,102,0.9971302417312464,0.958367772406982,413.96,12.65162467956543
2529,0.0060234037667391,103,0.9452159594372012,0.9753983486564056,500.0,12.490280151367188
2530,0.0039210366105264,91,0.9075860043859852,0.9044268244295576,420.14,12.893165349960327
2531,0.0070683633912633,64,0.9664905277734572,0.916032565904914,500.0,14.909740447998049
2532,0.0049484397093305,87,0.9003712432498963,0.925267395705918,393.08,13.81192135810852
2533,0.0023404664293144,107,0.913021228903148,0.9134569139508412,456.88,12.707080364227297
2534,0.0091964432144526,110,0.9725903408022774,0.9246052121464672,500.0,12.426727533340454
2535,0.0053673426492801,118,0.9625870010868064,0.9688734683352164,380.72,13.093100309371948
2536,0.0004108075424953,114,0.900398457674632,0.996941038456639,173.06,12.322341918945312
2537,0.0088004704161747,122,0.9803510667015184,0.9303542524757354,500.0,12.8725106716156
2538,0.0058263791887279,77,0.9049440982750868,0.9183967425755,279.8,14.70411229133606
2539,0.0056091622206365,93,0.9856093511563748,0.9324559814751248,499.84,13.484934329986572
2540,0.0010461792596019,108,0.96106679831629,0.9081667108665794,499.7,12.845516443252563
2541,0.0051303966650057,102,0.9013017264543416,0.9290262601560008,215.9,12.730992317199709
2542,0.0047011438061309,105,0.920633460951894,0.9969032557304088,269.62,12.692460060119627
2543,0.0054830530509287,104,0.9580326125024644,0.9580061013702046,207.98,12.898213863372805
2544,0.0018118190467743,117,0.9726313338685654,0.9531099351928036,243.16,13.300902128219604
2545,0.0009729024329439,68,0.9877820109647164,0.9024370343653652,500.0,15.672767400741575
2546,0.0065298616330253,95,0.9424200604297658,0.9003008453676162,165.78,12.787191152572632
2547,0.0040640214035295,112,0.9860546219918864,0.9843380477342047,500.0,13.043917179107666
2548,0.0080767301702091,85,0.9242207682418624,0.9864271094259036,272.02,12.492740154266356
2549,0.005211571864935,108,0.9012881708752964,0.9400499453215644,237.28,10.969296216964722
2550,0.0005232682435396,75,0.9161018184954486,0.9688970353531988,255.18,14.015373229980469
2551,0.0029382287710123,68,0.9148309598515438,0.9061581623614434,339.1,13.502174377441406
2552,0.0031411397275938,64,0.908705364685393,0.9348787061460644,286.24,12.456347703933716
2553,0.0030837041291783,120,0.9247384725386706,0.9714739598006034,199.78,10.65291428565979
2554,0.0043444976636153,114,0.9811639741255664,0.9192335978763492,500.0,11.326068878173828
2555,0.0023332517887447,76,0.9783060634398196,0.9723839127870036,500.0,11.896702527999878
2556,0.0033250009923164,104,0.9779470212221344,0.9246985519953392,500.0,11.01919174194336
2557,0.0038054807891856,67,0.9807680307835072,0.9550746312428032,500.0,12.501612663269045
2558,0.0091774675772567,87,0.9788316118349244,0.9693981866404208,485.52,10.471086263656616
2559,0.0095898521692444,121,0.9232196644041766,0.9735947953306018,257.12,12.552665948867798
2560,0.0091466004777534,113,0.9006924802602813,0.9109524499862256,282.94,16.0835919380188
2561,0.0072461689147204,111,0.9408884346005156,0.9808964106340128,391.0,14.737074851989746
2562,0.0018458162684943,102,0.9944751657579702,0.9306868284842528,289.36,17.95866894721985
2563,0.0051241482471338,75,0.943247003756411,0.9083839838867548,229.56,12.108168840408323
2564,0.0076014072932088,88,0.915961486538602,0.9343575721239218,245.08,12.085521697998049
2565,0.0071995982392238,92,0.935157603125656,0.9862464364249623,417.18,11.722886085510254
2566,0.0075044244773386,96,0.9169912718914072,0.9794714088124528,299.38,10.651384353637695
2567,0.0009340350724506,97,0.9638572966518084,0.9854557496949128,500.0,10.972854852676392
2568,0.0042913592743115,86,0.9787562242515928,0.9853279123473924,500.0,11.12873077392578
2569,0.0015110617987851,64,0.9200740888552604,0.9114443912776138,485.58,12.856691122055054
2570,0.0010636477348151,115,0.9277531479105002,0.906041792379999,500.0,10.73324418067932
2571,0.0086362487817618,69,0.9645100239802962,0.9334270388504438,155.98,11.39490294456482
2572,0.004680229862585,87,0.9778755073808316,0.9462502905149048,500.0,10.241410255432127
2573,0.0092676388826912,88,0.944233178834876,0.9896247665772,119.8,10.37373399734497
2574,0.0051372628829116,65,0.997648575364947,0.9036617639446152,494.86,12.323282718658447
2575,0.0017948250668401,120,0.9606943225515756,0.9865450202974096,500.0,9.80636978149414
2576,0.0037210281886602,117,0.9095998208436094,0.9533527820827348,202.96,10.473619937896729
2577,0.006280240826553,95,0.9186441401501024,0.951552286422369,158.56,10.282449960708618
2578,0.0039689581148578,67,0.9771451368188344,0.9226532447478633,267.0,12.412609338760376
2579,0.0032296465513447,101,0.978837352933299,0.9356113906587352,500.0,10.05664324760437
2580,0.000631185616593,71,0.9178036604635748,0.997136850098118,263.84,11.413437366485596
2581,0.0092269781772054,119,0.9272795659691077,0.9640427727445956,231.36,10.047360181808472
2582,0.0099448537887371,104,0.9686825052222974,0.9175294368291608,480.88,9.86382818222046
2583,0.0057647259234517,102,0.9373231129814352,0.9533667870831348,341.78,11.706953287124634
2584,0.001179209075587,110,0.9099137296282992,0.9582905949396784,241.88,10.221352577209473
2585,0.0049401707646548,112,0.9026423058388896,0.9019676112337732,365.98,10.645360231399536
2586,0.0084887212466035,85,0.9759751174618364,0.9038102443887618,500.0,10.367532968521118
2587,0.0005393080889974,119,0.9430501484818524,0.9428818024750556,178.9,9.835108280181885
2588,0.001975449449782,98,0.9940945182800972,0.97914655606085,285.06,11.314568996429443
2589,0.0069350394821968,92,0.9997819813550386,0.9448792633905638,442.7,11.39863634109497
2590,0.0022669560782007,89,0.9798191048953648,0.9311368956869674,500.0,11.146100997924805
2591,0.0085678947944269,122,0.989630299805685,0.9202296045313114,231.1,9.625025749206545
2592,0.0035728367605309,82,0.9574990887827016,0.9372402701116712,465.68,11.955838441848757
2593,0.0025818412034473,125,0.9875594630901045,0.9342183937065636,500.0,9.00725555419922
2594,0.0084074511382399,118,0.9352918280831398,0.9013181032054493,478.6,9.683817625045776
2595,0.0033531190136926,97,0.9568773034728671,0.9237730684749128,403.38,10.503288269042969
2596,0.0098311139771915,107,0.9408115348278404,0.982626830647938,148.14,9.284488677978516
2597,0.0088328774876913,85,0.9982787399389014,0.920055131138001,500.0,10.197149753570557
2598,0.0067356529681304,99,0.9670106450570096,0.9606457498164384,424.7,11.088285446166992
2599,0.0084594817317632,115,0.9548299601244414,0.901252603740278,249.24,10.008576154708862
2600,0.0079341862160791,71,0.9589890661289886,0.930107562456794,112.08,12.437830924987791
2601,0.0077604800220451,92,0.9545357839515282,0.9569695081866808,390.88,10.282967567443848
2602,0.0060956109653045,68,0.9857222092608012,0.9720171741464112,389.32,15.739480257034302
2603,0.0029384778515684,103,0.9704459254303284,0.970104232716561,432.16,12.76645851135254
2604,0.0078106684620404,109,0.992179158764596,0.951428028794328,500.0,9.958606719970703
2605,0.0017758136352533,120,0.9636909841152288,0.9329060195467777,500.0,9.70174789428711
2606,0.0068412983074158,74,0.983960184606666,0.930674623382868,492.24,12.867843866348268
2607,0.0012544182823885,82,0.9995334433675525,0.9851111792685086,263.66,10.64821195602417
2608,0.0055368647110578,113,0.9386830050895846,0.9398401414024804,216.6,9.786492109298706
2609,0.0047360508587815,125,0.9683875152232218,0.96118291388101,500.0,9.19320511817932
2610,0.0099607387746286,96,0.911325283791796,0.911801793686692,84.78,12.20138692855835
2611,0.0001242835851667,89,0.9818620349266046,0.9511606900543996,183.5,10.517339706420898
2612,0.0094077000567142,101,0.97402710812298,0.94849442943144,500.0,10.476853609085085
2613,0.0063492513757706,90,0.9689562428453008,0.9870416097744028,500.0,9.951038599014282
2614,0.0034976172091165,85,0.9185015211253088,0.9134304721600204,238.5,10.18970513343811
2615,0.007506009263431,85,0.9701035198652528,0.9426571686830106,336.26,9.986215829849243
2616,0.008328522515425,70,0.914217866715802,0.929793342355584,273.4,11.028186798095703
2617,0.0089324513468637,97,0.9953543493019268,0.9011587027748664,500.0,9.769479990005491
2618,0.0058959275103162,121,0.936524984283631,0.94412817940737,206.58,9.154671430587769
2619,0.0091907595567726,95,0.966182806717174,0.9660637748301928,474.08,9.900857210159302
2620,0.0040371310638881,115,0.938867995239239,0.9629723497911048,415.8,9.273523807525637
2621,0.0021288922740155,77,0.9280373962076396,0.9607218605421274,500.0,10.80729055404663
2622,0.009216752578266,87,0.9576713653122108,0.9936469959047438,148.1,10.01882004737854
2623,0.0012452984096687,69,0.9588702512788936,0.9177357584999064,500.0,11.23159909248352
