Learning Rate,N_steps,Batch Size,Gamma,gae_lambda,Clip Range,ent_coef,epsilon,Mean Score,training_time,standard deviation
0.001,512,64,0.999,0.85,0.1,0,1E-06,223.1,6.45104813575745,102.127812078787
0.001,512,64,0.999,0.85,0.1,0,1E-07,239.3,6.59306716918945,18.836400930114
0.001,512,64,0.999,0.85,0.1,0.1,1E-05,257.9,7.17189741134644,85.5084206379699
0.001,512,64,0.999,0.85,0.1,0.1,1E-06,123.1,6.31113767623901,6.86221538571911
0.001,512,64,0.999,0.85,0.1,0.1,1E-07,125.7,6.62248516082764,10.6962610289764
0.001,512,64,0.999,0.85,0.1,0.01,1E-05,108.6,6.69500303268433,10.2489023802552
0.001,512,64,0.999,0.85,0.1,0.01,1E-06,149.6,6.21161222457886,9.15641851380768
0.001,512,64,0.999,0.85,0.1,0.01,1E-07,183.5,6.7975332736969,31.9382216161138
0.001,512,64,0.999,0.85,0.1,0.001,1E-05,69.7,6.26168847084045,8.56796358535679
0.001,512,64,0.999,0.85,0.1,0.001,1E-06,82.8,6.74926018714905,6.85273667960473
0.001,512,64,0.999,0.85,0.1,0.001,1E-07,93.8,6.8797721862793,19.2499350648255
0.001,512,64,0.999,0.85,0.2,0,1E-05,116.4,6.41412615776062,4.58693797647189
0.001,512,64,0.999,0.85,0.2,0,1E-06,194.9,6.35150766372681,10.3097041664638
0.001,512,64,0.999,0.85,0.2,0,1E-07,482.9,6.2267472743988,35.4074850843716
0.001,512,64,0.999,0.85,0.2,0.1,1E-05,500,6.25145030021668,0
0.001,512,64,0.999,0.85,0.2,0.1,1E-06,118.1,6.43608522415161,5.20480547186924
0.001,512,64,0.999,0.85,0.2,0.1,1E-07,133.2,6.32806944847107,7.24982758415674
0.001,512,64,0.999,0.85,0.2,0.01,1E-05,156,6.39384317398071,13.1909059582729
0.001,512,64,0.999,0.85,0.2,0.01,1E-06,122.4,6.36945295333862,5.78273291792038
0.001,512,64,0.999,0.85,0.2,0.01,1E-07,125.2,7.06757211685181,8.4
0.001,512,64,0.999,0.85,0.2,0.001,1E-05,141.2,6.4483630657196,3.05941170815567
0.001,512,64,0.999,0.85,0.2,0.001,1E-06,113.4,6.43004584312439,4.24735211631906
0.001,512,64,0.999,0.85,0.2,0.001,1E-07,164.7,6.77990388870239,8.52115015710907
0.001,512,64,0.999,0.85,0.3,0,1E-05,37.2,6.75959777832031,7.2773621594641
0.001,512,64,0.999,0.85,0.3,0,1E-06,156.1,6.82914113998413,9.86356933366416
0.001,512,64,0.999,0.85,0.3,0,1E-07,119.3,6.50004553794861,6.05061980296234
0.001,512,64,0.999,0.85,0.3,0.1,1E-05,489.9,6.32504415512085,30.3
0.001,512,64,0.999,0.85,0.3,0.1,1E-06,114.6,6.28523182868958,3.52703841770968
0.001,512,64,0.999,0.85,0.3,0.1,1E-07,139,6.57509350776672,4.97995983919549
0.001,512,64,0.999,0.85,0.3,0.01,1E-05,106.9,6.47484421730042,3.56230262611138
0.001,512,64,0.999,0.85,0.3,0.01,1E-06,78.9,6.51125931739807,3.80657326213486
0.001,512,64,0.999,0.85,0.3,0.01,1E-07,118.9,6.62373924255371,6.75943784644848
0.001,512,64,0.999,0.85,0.3,0.001,1E-05,111.9,6.43867611885071,3.75366487582469
0.001,512,64,0.999,0.85,0.3,0.001,1E-06,183.3,6.77153372764587,11.6279834881204
0.001,512,64,0.999,0.85,0.3,0.001,1E-07,113.8,6.65628266334534,5.87877538267963
0.001,512,64,0.999,0.85,0.4,0,1E-05,80.3,7.43017625808716,3.0347981810987
0.001,512,64,0.999,0.85,0.4,0,1E-06,125.5,6.58938813209534,5.7662812973354
0.001,512,64,0.999,0.85,0.4,0,1E-07,76.4,6.3480544090271,3.69323706252388
0.001,512,64,0.999,0.85,0.4,0.1,1E-05,134.9,6.54787683486939,6.3
0.001,512,64,0.999,0.85,0.4,0.1,1E-06,85.7,6.45347905158997,2.53179778023443
0.001,512,64,0.999,0.85,0.4,0.1,1E-07,105.7,6.57396745681763,4.24381903478459
0.001,512,64,0.999,0.85,0.4,0.01,1E-05,102.7,6.69669151306152,3.9
0.001,512,64,0.999,0.85,0.4,0.01,1E-06,466.7,6.37610220909119,53.5239198863461
0.001,512,64,0.999,0.85,0.4,0.01,1E-07,193.4,6.20024967193604,20.7277591649459
0.001,512,64,0.999,0.85,0.4,0.001,1E-05,112.6,6.2814302444458,6.11882341631134
0.001,512,64,0.999,0.85,0.4,0.001,1E-06,216.7,6.77275085449219,6.928924880528
0.001,512,64,0.999,0.85,0.4,0.001,1E-07,101.3,6.44212460517883,3.95094925302768
0.001,512,64,0.999,0.85,0.5,0,1E-05,395.4,6.49892640113831,95.5868191750306
0.001,512,64,0.999,0.85,0.5,0,1E-06,152.7,6.08368349075317,12.2151545221499
0.001,512,64,0.999,0.85,0.5,0,1E-07,97.2,6.57361555099487,3.62767142944341
0.001,512,64,0.999,0.85,0.5,0.1,1E-05,214.7,6.62873077392578,9.64416922290355
0.001,512,64,0.999,0.85,0.5,0.1,1E-06,105.9,6.47008728981018,9.75141015443408
0.001,512,64,0.999,0.85,0.5,0.1,1E-07,107.1,7.20112347602844,7.84155596804614
0.001,512,64,0.999,0.85,0.5,0.01,1E-05,144.9,6.68570017814636,7.03491293478462
0.001,512,64,0.999,0.85,0.5,0.01,1E-06,88.4,6.81486701965332,7.44580418759451
0.001,512,64,0.999,0.85,0.5,0.01,1E-07,123.7,6.77226829528809,5.93380147965872
0.001,512,64,0.999,0.85,0.5,0.001,1E-05,98,6.58659482002258,4.31277173056957
0.001,512,64,0.999,0.85,0.5,0.001,1E-06,120.7,6.59602952003479,4.77598157450382
0.001,512,64,0.999,0.85,0.5,0.001,1E-07,112.5,6.75361657142639,5.62583327161408
0.001,512,128,0.9,0.95,0.1,0,1E-05,222.6,5.05802369117737,46.0807986041909
0.001,512,128,0.9,0.95,0.1,0,1E-06,155.1,5.07202243804932,15.9903095654837
0.001,512,128,0.9,0.95,0.1,0,1E-07,194.9,5.25762748718262,63.3663159730783
0.001,512,128,0.9,0.95,0.1,0.1,1E-05,445.7,4.93242597579956,56.7081122944504
0.001,512,128,0.9,0.95,0.1,0.1,1E-06,140.8,5.01007771492004,19.0305018325844
0.001,512,128,0.9,0.95,0.1,0.1,1E-07,237.5,5.10770058631897,88.66143468273
0.001,512,128,0.9,0.95,0.1,0.01,1E-05,182.3,5.02433657646179,24.8557840351094
0.001,512,128,0.9,0.95,0.1,0.01,1E-06,177.8,5.25479388237,38.9147786836826
0.001,512,128,0.9,0.95,0.1,0.01,1E-07,332.1,5.09101271629334,115.533068859093
0.001,512,128,0.9,0.95,0.1,0.001,1E-05,273.2,5.20837616920471,84.9797622966786
0.001,512,128,0.9,0.95,0.1,0.001,1E-06,236.5,5.23106193542481,100.485073518409
0.001,512,128,0.9,0.95,0.1,0.001,1E-07,389.1,4.95825266838074,88.011874198883
0.001,512,128,0.9,0.95,0.2,0,1E-05,173.1,7.26421236991882,19.5522377235957
0.001,512,128,0.9,0.95,0.2,0,1E-06,136.9,6.20399856567383,10.6906501205493
0.001,512,128,0.9,0.95,0.2,0,1E-07,140.4,5.50580930709839,13.3731073427233
0.001,512,128,0.9,0.95,0.2,0.1,1E-05,500,5.69244146347046,0
0.001,512,128,0.9,0.95,0.2,0.1,1E-06,493.4,4.82382726669312,13.9370011121475
0.001,512,128,0.9,0.95,0.2,0.1,1E-07,373.5,4.9537627696991,31.8410112904725
0.001,512,128,0.9,0.95,0.2,0.01,1E-05,109.1,5.16381168365479,10.0642933184601
0.001,512,128,0.9,0.95,0.2,0.01,1E-06,500,5.1512598991394,0
0.001,512,128,0.9,0.95,0.2,0.01,1E-07,144.5,5.38179087638855,6.74166151627327
0.001,512,128,0.9,0.95,0.2,0.001,1E-05,334.4,5.00688147544861,66.3373198132092
0.001,512,128,0.9,0.95,0.2,0.001,1E-06,357.5,5.04210472106934,85.1354802652807
0.001,512,128,0.9,0.95,0.2,0.001,1E-07,402.1,5.02069997787476,95.5441782632516
0.001,512,128,0.9,0.95,0.3,0,1E-05,155.4,4.84848403930664,13.3581435835972
0.001,512,128,0.9,0.95,0.3,0,1E-06,192.7,5.11479234695435,103.066046785544
0.001,512,128,0.9,0.95,0.3,0,1E-07,446.8,5.08375191688538,61.4504678582678
0.001,512,128,0.9,0.95,0.3,0.1,1E-05,227.5,4.89735865592957,65.1095231129825
0.001,512,128,0.9,0.95,0.3,0.1,1E-06,470.8,5.07873582839966,36.6273122137019
0.001,512,128,0.9,0.95,0.3,0.1,1E-07,500,5.02879643440247,0
0.001,512,128,0.9,0.95,0.3,0.01,1E-05,500,5.2766592502594,0
0.001,512,128,0.9,0.95,0.3,0.01,1E-06,123.4,5.26459312438965,6.8
0.001,512,128,0.9,0.95,0.3,0.01,1E-07,313.9,5.40403580665588,95.9160570499017
0.001,512,128,0.9,0.95,0.3,0.001,1E-05,151,4.81868886947632,6.08276253029822
0.001,512,128,0.9,0.95,0.3,0.001,1E-06,153.5,5.21672868728638,13.3958948935859
0.001,512,128,0.9,0.95,0.3,0.001,1E-07,151.9,5.21783947944641,20.5642894358157
0.001,512,128,0.9,0.95,0.4,0,1E-05,193.5,5.22425675392151,8.40535543567314
0.001,512,128,0.9,0.95,0.4,0,1E-06,152.7,5.33702850341797,11.1628849317728
0.001,512,128,0.9,0.95,0.4,0,1E-07,260.4,5.07738924026489,22.7429109834251
0.001,512,128,0.9,0.95,0.4,0.1,1E-05,490.9,5.09736800193787,27.3
0.001,512,128,0.9,0.95,0.4,0.1,1E-06,500,5.19074535369873,0
0.001,512,128,0.9,0.95,0.4,0.1,1E-07,118.2,4.84701609611511,5.05568986390582
0.001,512,128,0.9,0.95,0.4,0.01,1E-05,492.8,5.09460473060608,21.6
0.001,512,128,0.9,0.95,0.4,0.01,1E-06,500,5.04688048362732,0
0.001,512,128,0.9,0.95,0.4,0.01,1E-07,247,4.93319582939148,19.1468012994338
0.001,512,128,0.9,0.95,0.4,0.001,1E-05,383.5,5.06188797950745,65.8790558523724
0.001,512,128,0.9,0.95,0.4,0.001,1E-06,225.3,5.07611966133118,33.5918144791257
0.001,512,128,0.9,0.95,0.4,0.001,1E-07,225.6,5.31204128265381,58.9647352236911
0.001,512,128,0.9,0.95,0.5,0,1E-05,478.3,4.97060942649841,35.8860697207148
0.001,512,128,0.9,0.95,0.5,0,1E-06,374.2,5.01327776908875,112.766839097316
0.001,512,128,0.9,0.95,0.5,0,1E-07,500,5.37923288345337,0
0.001,512,128,0.9,0.95,0.5,0.1,1E-05,261.3,4.97029280662537,54.2273916023996
0.001,512,128,0.9,0.95,0.5,0.1,1E-06,92.1,5.46942329406738,3.88458491991101
0.001,512,128,0.9,0.95,0.5,0.1,1E-07,217.4,5.06112194061279,42.7555844305747
0.001,512,128,0.9,0.95,0.5,0.01,1E-05,199.2,5.09459948539734,66.464727487593
0.001,512,128,0.9,0.95,0.5,0.01,1E-06,183.9,5.06099915504456,106.041925670935
0.001,512,128,0.9,0.95,0.5,0.01,1E-07,270.1,5.15467572212219,18.0634991073158
0.001,512,128,0.9,0.95,0.5,0.001,1E-05,127.3,5.04909133911133,4.85901224530254
0.001,512,128,0.9,0.95,0.5,0.001,1E-06,132.5,5.29751324653626,9.92219733728371
0.001,512,128,0.9,0.95,0.5,0.001,1E-07,318,5.06772971153259,55.6237359406935
0.001,512,128,0.9,0.9,0.1,0,1E-05,107.6,5.16168832778931,6.18384993349612
0.001,512,128,0.9,0.9,0.1,0,1E-06,118.5,5.07185673713684,16.9779268463496
0.001,512,128,0.9,0.9,0.1,0,1E-07,105.1,5.05227994918823,10.0244700608062
0.001,512,128,0.9,0.9,0.1,0.1,1E-05,93.5,5.15322637557983,17.9958328509686
0.001,512,128,0.9,0.9,0.1,0.1,1E-06,107,5.12036371231079,12.3369364106329
0.001,512,128,0.9,0.9,0.1,0.1,1E-07,323.1,5.42662739753723,104.008124682642
0.001,512,128,0.9,0.9,0.1,0.01,1E-05,107.7,5.21032214164734,5.58659108938537
0.001,512,128,0.9,0.9,0.1,0.01,1E-06,96.9,5.07092690467835,5.87281874401041
0.001,512,128,0.9,0.9,0.1,0.01,1E-07,104.3,5.40833020210266,5.78013840664737
0.001,512,128,0.9,0.9,0.1,0.001,1E-05,53.3,5.28323245048523,9.00055553840984
0.001,512,128,0.9,0.9,0.1,0.001,1E-06,89.3,6.26864790916443,18.6389377379721
0.001,512,128,0.9,0.9,0.1,0.001,1E-07,228.2,5.39725542068481,86.6692563715647
0.001,512,128,0.9,0.9,0.2,0,1E-05,137.4,5.21001529693604,7.03135833249878
0.001,512,128,0.9,0.9,0.2,0,1E-06,224.7,5.04240250587463,34.9629804221551
0.001,512,128,0.9,0.9,0.2,0,1E-07,176.8,4.96067094802856,20.2573443471744
0.001,512,128,0.9,0.9,0.2,0.1,1E-05,115.3,5.24491953849793,4.98096376216491
0.001,512,128,0.9,0.9,0.2,0.1,1E-06,356.5,5.09619951248169,119.221852023863
0.001,512,128,0.9,0.9,0.2,0.1,1E-07,78.8,5.17644190788269,2.7495454169735
0.001,512,128,0.9,0.9,0.2,0.01,1E-05,115.9,5.28117942810059,5.41202365109392
0.001,512,128,0.9,0.9,0.2,0.01,1E-06,136.5,4.98631525039673,7.04627561198113
0.001,512,128,0.9,0.9,0.2,0.01,1E-07,167.5,5.33932876586914,10.7074740251845
0.001,512,128,0.9,0.9,0.2,0.001,1E-05,190.9,5.21093130111694,9.82293235240883
0.001,512,128,0.9,0.9,0.2,0.001,1E-06,51.3,4.97600269317627,12.759702190882
0.001,512,128,0.9,0.9,0.2,0.001,1E-07,123.8,5.40558815002441,5.19230199429887
0.001,512,128,0.9,0.9,0.3,0,1E-05,24.3,5.1276912689209,3.16385840391128
0.001,512,128,0.9,0.9,0.3,0,1E-06,199.5,5.12157702445984,103.880941466662
0.001,512,128,0.9,0.9,0.3,0,1E-07,105.8,5.1490797996521,11.4960862905599
0.001,512,128,0.9,0.9,0.3,0.1,1E-05,139.6,5.1247341632843,11.2977873939989
0.001,512,128,0.9,0.9,0.3,0.1,1E-06,133.5,5.12227320671082,6.37573525171803
0.001,512,128,0.9,0.9,0.3,0.1,1E-07,160.5,5.11282348632813,5.81807528311554
0.001,512,128,0.9,0.9,0.3,0.01,1E-05,108.2,5.20383143424988,5.24976189936268
0.001,512,128,0.9,0.9,0.3,0.01,1E-06,157.4,5.94701099395752,15.6089717790763
0.001,512,128,0.9,0.9,0.3,0.01,1E-07,220.7,5.19127988815308,27.9680174485071
0.001,512,128,0.9,0.9,0.3,0.001,1E-05,136.3,5.12478446960449,5.08035431835221
0.001,512,128,0.9,0.9,0.3,0.001,1E-06,58.5,5.28326392173767,6.43816744112795
0.001,512,128,0.9,0.9,0.3,0.001,1E-07,103.8,5.28055429458618,4.77074417675063
0.001,512,128,0.9,0.9,0.4,0,1E-05,98.7,5.19052052497864,3.60693775937429
0.001,512,128,0.9,0.9,0.4,0,1E-06,104.5,5.04857134819031,4.80104155366312
0.001,512,128,0.9,0.9,0.4,0,1E-07,163.2,5.07936358451843,113.789103168977
0.001,512,128,0.9,0.9,0.4,0.1,1E-05,338.7,5.0886926651001,65.6491431779578
0.001,512,128,0.9,0.9,0.4,0.1,1E-06,500,5.15995121002197,0
0.001,512,128,0.9,0.9,0.4,0.1,1E-07,128.4,5.48774790763855,7.07389567353096
0.001,512,128,0.9,0.9,0.4,0.01,1E-05,119.8,5.01360297203064,4.87442304278158
0.001,512,128,0.9,0.9,0.4,0.01,1E-06,165,5.31369400024414,10.7238052947636
0.001,512,128,0.9,0.9,0.4,0.01,1E-07,161.5,5.08861589431763,5.5
0.001,512,128,0.9,0.9,0.4,0.001,1E-05,109.6,5.26549291610718,4.96386945839634
0.001,512,128,0.9,0.9,0.4,0.001,1E-06,156.4,5.07498955726624,67.2133915228208
0.001,512,128,0.9,0.9,0.4,0.001,1E-07,187.1,5.17004370689392,24.8694591818962
0.001,512,128,0.9,0.9,0.5,0,1E-05,111.7,5.22277617454529,6.41950153828161
0.001,512,128,0.9,0.9,0.5,0,1E-06,500,5.20053505897522,0
0.001,512,128,0.9,0.9,0.5,0,1E-07,282.9,5.11863112449646,48.7205295537723
0.001,512,128,0.9,0.9,0.5,0.1,1E-05,427.9,5.80555629730225,87.6498146033407
0.001,512,128,0.9,0.9,0.5,0.1,1E-06,144.3,4.95628118515015,8.22253002426869
0.001,512,128,0.9,0.9,0.5,0.1,1E-07,155.2,5.11267113685608,17.8033704674143
0.001,512,128,0.9,0.9,0.5,0.01,1E-05,117.5,5.279860496521,6.29682459657247
0.001,512,128,0.9,0.9,0.5,0.01,1E-06,145.8,5.15016865730286,16.7499253729681
0.001,512,128,0.9,0.9,0.5,0.01,1E-07,118.1,5.40814471244812,9.32148056909416
0.001,512,128,0.9,0.9,0.5,0.001,1E-05,160.7,5.07505083084106,9.70618359603815
0.001,512,128,0.9,0.9,0.5,0.001,1E-06,213.9,5.08876156806946,16.8312209895777
0.001,512,128,0.9,0.9,0.5,0.001,1E-07,97.4,5.18345475196838,5.40740233383831
0.001,512,128,0.9,0.85,0.1,0,1E-05,21.6,5.34509968757629,5.90254182534948
0.001,512,128,0.9,0.85,0.1,0,1E-06,87.3,5.45312929153442,15.3430766145516
0.001,512,128,0.9,0.85,0.1,0,1E-07,18.4,5.08793091773987,1.42828568570857
0.001,512,128,0.9,0.85,0.1,0.1,1E-05,195.3,5.30497908592224,11.1090053560164
0.001,512,128,0.9,0.85,0.1,0.1,1E-06,10.4,5.42313361167908,2.69072480941474
0.001,512,128,0.9,0.85,0.1,0.1,1E-07,52.3,5.382493019104,21.1378806884702
0.001,512,128,0.9,0.85,0.1,0.01,1E-05,45.6,5.08090972900391,13.3731073427233
0.001,512,128,0.9,0.85,0.1,0.01,1E-06,14,5.30746388435364,1.54919333848297
0.001,512,128,0.9,0.85,0.1,0.01,1E-07,25.6,5.58105230331421,4.34050688284214
0.001,512,128,0.9,0.85,0.1,0.001,1E-05,128.3,5.26608061790466,6.26178888178131
0.001,512,128,0.9,0.85,0.1,0.001,1E-06,13.9,5.30749559402466,2.02237484161567
0.001,512,128,0.9,0.85,0.1,0.001,1E-07,14.2,5.18796706199646,2.31516738055805
0.001,512,128,0.9,0.85,0.2,0,1E-05,106.3,5.77953505516052,3.22645316098034
0.001,512,128,0.9,0.85,0.2,0,1E-06,88.2,5.60017871856689,3.81575680566778
0.001,512,128,0.9,0.85,0.2,0,1E-07,80.3,5.2273600101471,3.74299345444258
0.001,512,128,0.9,0.85,0.2,0.1,1E-05,12.6,5.44704914093018,1.01980390271856
0.001,512,128,0.9,0.85,0.2,0.1,1E-06,112,5.17757487297058,4.04969134626332
0.001,512,128,0.9,0.85,0.2,0.1,1E-07,140.8,5.25489521026611,4.23792402008342
0.001,512,128,0.9,0.85,0.2,0.01,1E-05,13.8,5.44562530517578,1.46969384566991
0.001,512,128,0.9,0.85,0.2,0.01,1E-06,32.5,5.37395334243774,18.5485848516807
0.001,512,128,0.9,0.85,0.2,0.01,1E-07,120.1,5.23379898071289,18.0080537538069
0.001,512,128,0.9,0.85,0.2,0.001,1E-05,139,5.24303364753723,8.03741251896405
0.001,512,128,0.9,0.85,0.2,0.001,1E-06,14,5.306236743927,1
0.001,512,128,0.9,0.85,0.2,0.001,1E-07,125,5.34929990768433,9.2951600308978
0.001,512,128,0.9,0.85,0.3,0,1E-05,109.4,5.29504442214966,3.52703841770968
0.001,512,128,0.9,0.85,0.3,0,1E-06,24.9,5.21932601928711,9.2784697014109
0.001,512,128,0.9,0.85,0.3,0,1E-07,36.3,5.19033122062683,55.9411297705007
0.001,512,128,0.9,0.85,0.3,0.1,1E-05,43.9,5.13886141777039,39.378801403801
0.001,512,128,0.9,0.85,0.3,0.1,1E-06,183.6,5.27252340316772,21.5044181506964
0.001,512,128,0.9,0.85,0.3,0.1,1E-07,103.2,5.13439846038818,4.1424630354416
0.001,512,128,0.9,0.85,0.3,0.01,1E-05,41.4,5.09598708152771,20.9675940441435
0.001,512,128,0.9,0.85,0.3,0.01,1E-06,11.9,5.24446964263916,1.86815416922694
0.001,512,128,0.9,0.85,0.3,0.01,1E-07,103.2,5.31280303001404,4.62168800331654
0.001,512,128,0.9,0.85,0.3,0.001,1E-05,121.2,5.21627187728882,5.67097875150313
0.001,512,128,0.9,0.85,0.3,0.001,1E-06,82.8,6.04608106613159,2.7495454169735
0.001,512,128,0.9,0.85,0.3,0.001,1E-07,9.7,5.26274704933167,0.640312423743285
0.001,512,128,0.9,0.85,0.4,0,1E-05,105.7,5.40607404708862,5.36749476012786
0.001,512,128,0.9,0.85,0.4,0,1E-06,43.5,5.09067344665527,37.2645944564006
0.001,512,128,0.9,0.85,0.4,0,1E-07,500,5.41101980209351,0
0.001,512,128,0.9,0.85,0.4,0.1,1E-05,13,5.28398656845093,1.61245154965971
0.001,512,128,0.9,0.85,0.4,0.1,1E-06,19.1,5.08076333999634,2.42693221990232
0.001,512,128,0.9,0.85,0.4,0.1,1E-07,19.6,5.34811687469482,1.85472369909914
0.001,512,128,0.9,0.85,0.4,0.01,1E-05,107.1,5.10651350021362,4.50444225182208
0.001,512,128,0.9,0.85,0.4,0.01,1E-06,123.4,5.10570073127747,5.06359556046887
0.001,512,128,0.9,0.85,0.4,0.01,1E-07,500,5.31459856033325,0
0.001,512,128,0.9,0.85,0.4,0.001,1E-05,15.5,5.24567198753357,1.20415945787923
0.001,512,128,0.9,0.85,0.4,0.001,1E-06,87.9,5.17782711982727,22.9061127212803
0.001,512,128,0.9,0.85,0.4,0.001,1E-07,18.6,5.11228966712952,2.24499443206436
0.001,512,128,0.9,0.85,0.5,0,1E-05,190.5,5.22348070144653,22.6152603345617
0.001,512,128,0.9,0.85,0.5,0,1E-06,14.9,4.83532071113586,2.343074902772
0.001,512,128,0.9,0.85,0.5,0,1E-07,104.3,5.46643304824829,4.56179789118282
0.001,512,128,0.9,0.85,0.5,0.1,1E-05,332.7,5.41023325920105,75.9144913702252
0.001,512,128,0.9,0.85,0.5,0.1,1E-06,12.5,5.17081499099731,2.01246117974981
0.001,512,128,0.9,0.85,0.5,0.1,1E-07,177.3,5.09009957313538,6.000833275471
0.001,512,128,0.9,0.85,0.5,0.01,1E-05,102.6,5.52021741867065,3.49857113690718
0.001,512,128,0.9,0.85,0.5,0.01,1E-06,336.9,5.77805757522583,30.1245746857943
0.001,512,128,0.9,0.85,0.5,0.01,1E-07,98.1,5.00809597969055,4.45982062419555
0.001,512,128,0.9,0.85,0.5,0.001,1E-05,83.1,5.3647255897522,2.2561028345357
0.001,512,128,0.9,0.85,0.5,0.001,1E-06,500,5.32758712768555,0
0.001,512,128,0.9,0.85,0.5,0.001,1E-07,114.7,5.08814764022827,3.9255572852781
0.001,512,128,0.95,0.95,0.1,0,1E-05,383.4,5.30643510818481,100.761302095596
0.001,512,128,0.95,0.95,0.1,0,1E-06,357.6,5.26069307327271,103.205813789728
0.001,512,128,0.95,0.95,0.1,0,1E-07,427,5.05811524391174,116.052574292861
0.001,512,128,0.95,0.95,0.1,0.1,1E-05,487.4,4.8706579208374,30.1768122902337
0.001,512,128,0.95,0.95,0.1,0.1,1E-06,301,4.90343523025513,66.9611827852525
0.001,512,128,0.95,0.95,0.1,0.1,1E-07,330.6,5.1046187877655,65.7650363034949
0.001,512,128,0.95,0.95,0.1,0.01,1E-05,252.2,4.9947624206543,99.7745458521361
0.001,512,128,0.95,0.95,0.1,0.01,1E-06,208.7,5.07108688354492,28.2526104988548
0.001,512,128,0.95,0.95,0.1,0.01,1E-07,377.4,5.28100681304932,99.3712231986705
0.001,512,128,0.95,0.95,0.1,0.001,1E-05,453,5.13785576820374,72.239878183729
0.001,512,128,0.95,0.95,0.1,0.001,1E-06,465.4,5.0749089717865,61.3175341969979
0.001,512,128,0.95,0.95,0.1,0.001,1E-07,469.9,4.99414229393005,61.035153805
0.001,512,128,0.95,0.95,0.2,0,1E-05,459.8,4.97641801834106,61.7621243157973
0.001,512,128,0.95,0.95,0.2,0,1E-06,290.6,5.26897978782654,75.7023117216377
0.001,512,128,0.95,0.95,0.2,0,1E-07,409.7,5.32235312461853,54.4867873892378
0.001,512,128,0.95,0.95,0.2,0.1,1E-05,485.9,5.11665940284729,42.3
0.001,512,128,0.95,0.95,0.2,0.1,1E-06,351.7,4.9290246963501,81.8975579611505
0.001,512,128,0.95,0.95,0.2,0.1,1E-07,377.9,5.12733745574951,77.4486281350419
0.001,512,128,0.95,0.95,0.2,0.01,1E-05,361.6,5.10602450370789,36.5546166714958
0.001,512,128,0.95,0.95,0.2,0.01,1E-06,327,5.06472754478455,142.092927339822
0.001,512,128,0.95,0.95,0.2,0.01,1E-07,278.1,5.1253547668457,69.1483188515816
0.001,512,128,0.95,0.95,0.2,0.001,1E-05,267.1,5.23577284812927,29.5345560318756
0.001,512,128,0.95,0.95,0.2,0.001,1E-06,118.8,5.23346948623657,6.07947366142827
0.001,512,128,0.95,0.95,0.2,0.001,1E-07,355.7,5.24578666687012,24.5440420469001
0.001,512,128,0.95,0.95,0.3,0,1E-05,268.5,5.10222244262695,95.1653823614449
0.001,512,128,0.95,0.95,0.3,0,1E-06,401.7,5.09419512748718,74.4057121463131
0.001,512,128,0.95,0.95,0.3,0,1E-07,362.7,4.91860246658325,121.738284857312
0.001,512,128,0.95,0.95,0.3,0.1,1E-05,223.4,5.2220561504364,22.388389848312
0.001,512,128,0.95,0.95,0.3,0.1,1E-06,266.9,5.23072481155396,33.9306645970868
0.001,512,128,0.95,0.95,0.3,0.1,1E-07,434.6,5.0638484954834,92.746105039511
0.001,512,128,0.95,0.95,0.3,0.01,1E-05,322.6,4.97822284698486,70.2911089683468
0.001,512,128,0.95,0.95,0.3,0.01,1E-06,282.6,5.0828652381897,77.0911149225383
0.001,512,128,0.95,0.95,0.3,0.01,1E-07,158,5.46199822425842,6.19677335393187
0.001,512,128,0.95,0.95,0.3,0.001,1E-05,155.6,5.57586050033569,9.78979060041633
0.001,512,128,0.95,0.95,0.3,0.001,1E-06,494,5.37602257728577,18
0.001,512,128,0.95,0.95,0.3,0.001,1E-07,164.7,5.02818059921265,12.5383411981011
0.001,512,128,0.95,0.95,0.4,0,1E-05,310.3,5.21784663200378,28.3091857883621
0.001,512,128,0.95,0.95,0.4,0,1E-06,174.5,5.18230104446411,21.0249851367367
0.001,512,128,0.95,0.95,0.4,0,1E-07,440.5,4.96979665756226,73.213728220874
0.001,512,128,0.95,0.95,0.4,0.1,1E-05,144.6,4.96389889717102,6.63626400921482
0.001,512,128,0.95,0.95,0.4,0.1,1E-06,500,5.16279649734497,0
0.001,512,128,0.95,0.95,0.4,0.1,1E-07,439.7,5.00718426704407,62.2945422970584
0.001,512,128,0.95,0.95,0.4,0.01,1E-05,365.8,5.03233885765076,74.2910492589787
0.001,512,128,0.95,0.95,0.4,0.01,1E-06,417.4,4.99404525756836,134.197764511932
0.001,512,128,0.95,0.95,0.4,0.01,1E-07,125.2,5.12815761566162,5.87877538267963
0.001,512,128,0.95,0.95,0.4,0.001,1E-05,458.5,5.29681038856506,64.1548906943189
0.001,512,128,0.95,0.95,0.4,0.001,1E-06,169.9,4.88309502601624,91.1289745360936
0.001,512,128,0.95,0.95,0.4,0.001,1E-07,383.8,5.36818528175354,137.352684720758
0.001,512,128,0.95,0.95,0.5,0,1E-05,154.1,4.98369693756104,15.2672852858653
0.001,512,128,0.95,0.95,0.5,0,1E-06,183.4,4.9918863773346,12.5235777635626
0.001,512,128,0.95,0.95,0.5,0,1E-07,157.7,5.2209370136261,15.205591076969
0.001,512,128,0.95,0.95,0.5,0.1,1E-05,203.2,4.91287326812744,20.6871941064998
0.001,512,128,0.95,0.95,0.5,0.1,1E-06,163.9,6.01787900924683,56.2111198963337
